frame,stage,score,bbox_area,mask_area,depth_valid_ratio,reasons
000415,temporal_jump_reject,0.6248587965965271,9184.0,8828.0,0.9885591300407793,mask_area_below_min
000420,temporal_jump_reject,0.6279785633087158,9720.0,8815.0,0.9793533749290981,mask_area_below_min
000425,temporal_jump_reject,0.5613309741020203,9027.0,8608.0,0.9743262081784386,mask_area_below_min
000430,no_ism_candidate,0.6416594386100769,3172.0,2449.0,0.972233564720294,mask_area_below_min;bbox_area_below_min
000435,no_ism_candidate,0.6283389329910278,9075.0,8885.0,0.9698368036015756,mask_area_below_min
000440,no_ism_candidate,0.6346742510795593,9240.0,8968.0,0.9103479036574487,mask_area_below_min
000445,temporal_jump_reject,0.6106610298156738,8470.0,7927.0,0.899079096757916,mask_area_below_min;bbox_area_below_min
000450,no_ism_candidate,0.573011040687561,9322.0,8650.0,0.834335260115607,mask_area_below_min
000455,no_ism_candidate,0.564948558807373,9982.0,8978.0,0.8510804188015149,mask_area_below_min
000460,no_ism_candidate,0.5708248615264893,9360.0,8598.0,0.8293789253314724,mask_area_below_min
000465,no_ism_candidate,0.5819868445396423,8400.0,7909.0,0.8146415476039954,mask_area_below_min;bbox_area_below_min
000470,no_ism_candidate,0.5789512395858765,8816.0,7994.0,0.83562672004003,mask_area_below_min;bbox_area_below_min
000475,no_ism_candidate,0.5588181614875793,7700.0,6984.0,0.854381443298969,mask_area_below_min;bbox_area_below_min
000480,no_ism_candidate,0.5868452787399292,6732.0,5894.0,0.8839497794367153,mask_area_below_min;bbox_area_below_min
000485,no_ism_candidate,0.6024413704872131,6768.0,6288.0,0.9111005089058524,mask_area_below_min;bbox_area_below_min
000490,no_ism_candidate,0.5974589586257935,6256.0,5910.0,0.9467005076142132,mask_area_below_min;bbox_area_below_min
000495,no_ism_candidate,0.5575466156005859,7473.0,6785.0,0.8841562269712602,mask_area_below_min;bbox_area_below_min
000500,no_ism_candidate,0.5899903178215027,7395.0,6932.0,0.9373918061165609,mask_area_below_min;bbox_area_below_min
000505,no_ism_candidate,0.5886275768280029,6672.0,6235.0,0.95028067361668,mask_area_below_min;bbox_area_below_min
000510,no_ism_candidate,0.5708776712417603,7332.0,6532.0,0.793937538273117,mask_area_below_min;bbox_area_below_min;depth_valid_ratio_below_min
000515,no_ism_candidate,0.6097539067268372,6909.0,6189.0,0.942963322022944,mask_area_below_min;bbox_area_below_min
000520,no_ism_candidate,0.6145841479301453,7007.0,6583.0,0.9828345739024761,mask_area_below_min;bbox_area_below_min
000525,no_ism_candidate,0.6274530291557312,7592.0,6873.0,0.9903972064600611,mask_area_below_min;bbox_area_below_min
000530,no_ism_candidate,0.6322197914123535,7592.0,6751.0,0.9894830395496963,mask_area_below_min;bbox_area_below_min
000535,no_ism_candidate,0.6317926049232483,7344.0,6599.0,0.9880284891650251,mask_area_below_min;bbox_area_below_min
000540,no_ism_candidate,0.6245175004005432,6384.0,5803.0,0.9843184559710495,mask_area_below_min;bbox_area_below_min
000545,no_ism_candidate,0.6314528584480286,6116.0,5382.0,1.0,mask_area_below_min;bbox_area_below_min
000550,no_ism_candidate,0.6321877837181091,6160.0,5384.0,0.9986998514115899,mask_area_below_min;bbox_area_below_min
000555,no_ism_candidate,0.6241725087165833,3861.0,3581.0,1.0,mask_area_below_min;bbox_area_below_min
000560,no_ism_candidate,0.5717413425445557,3496.0,3209.0,0.9881583047678405,mask_area_below_min;bbox_area_below_min
000565,no_ism_candidate,0.6004678606987,7952.0,7285.0,0.9739190116678106,mask_area_below_min;bbox_area_below_min
000570,no_ism_candidate,0.5850443243980408,6370.0,5969.0,0.9916233875020941,mask_area_below_min;bbox_area_below_min
000575,no_ism_candidate,0.5748834013938904,4074.0,4111.0,1.0,mask_area_below_min;bbox_area_below_min
000580,no_ism_candidate,0.6056390404701233,4747.0,4241.0,0.9976420655505777,mask_area_below_min;bbox_area_below_min
